var_names,X0,X1
2140,88,48
2141,131,78
2142,124,153
2143,174,193
2144,85,208
2145,53,159
2146,126,180
2147,187,82
2148,155,106
2149,126,100
2150,85,48
2151,106,119
2152,88,91
2153,67,174
2154,119,112
2155,132,205
2156,66,72
2157,61,224
2158,217,82
2159,226,199
2160,134,146
2161,225,97
2162,124,171
2163,74,63
2164,217,137
2165,228,208
2166,87,180
2167,131,128
2168,234,85
2169,72,122
2170,213,94
2171,225,208
2172,243,162
2173,158,168
2174,129,168
2175,160,109
2176,228,109
2177,129,106
2178,213,168
2179,144,153
2180,83,230
2181,58,44
2182,200,75
2183,179,103
2184,127,177
2185,74,156
2186,246,156
2187,207,199
2188,98,165
2189,173,97
2190,148,205
2191,103,149
2192,101,54
2193,171,119
2194,119,211
2195,118,54
2196,77,88
2197,118,134
2198,181,174
2199,241,140
2200,95,239
2201,148,217
2202,124,220
2203,243,156
2204,96,143
2205,243,106
2206,184,149
2207,101,91
2208,66,239
2209,80,88
2210,54,125
2211,213,125
2212,59,78
2213,64,106
2214,106,199
2215,231,85
2216,161,82
2217,208,146
2218,191,106
2219,213,193
2220,221,177
2221,70,230
2222,118,208
2223,145,75
2224,176,128
2225,101,85
2226,236,137
2227,210,100
2228,114,159
2229,147,115
2230,178,119
2231,135,69
2232,160,146
2233,153,140
2234,132,88
2235,88,115
2236,208,85
2237,174,106
2238,96,57
2239,69,78
2240,152,199
2241,93,162
2242,157,159
2243,155,125
2244,103,205
2245,187,100
2246,174,156
2247,168,199
2248,106,205
2249,80,230
2250,62,48
2251,137,66
2252,200,174
2253,98,66
2254,192,202
2255,79,183
2256,74,224
2257,150,146
2258,79,165
2259,192,122
2260,85,66
2261,105,153
2262,238,165
2263,72,177
2264,210,205
2265,168,125
2266,93,75
2267,95,97
2268,64,94
2269,80,242
2270,142,94
2271,202,202
2272,144,85
2273,152,119
2274,70,100
2275,129,205
2276,234,202
2277,114,220
2278,215,134
2279,161,106
2280,176,183
2281,56,103
2282,186,171
2283,127,91
2284,69,60
2285,191,168
2286,53,171
2287,53,208
2288,54,94
2289,53,72
2290,70,217
2291,239,168
2292,113,180
2293,165,125
2294,101,103
2295,49,128
2296,148,187
2297,144,146
2298,58,119
2299,241,97
2300,221,91
2301,166,146
2302,64,119
2303,192,208
2304,111,128
2305,213,205
2306,189,159
2307,150,190
2308,64,187
2309,223,82
2310,114,146
2311,106,230
2312,231,122
2313,225,140
2314,186,78
2315,212,97
2316,210,69
2317,54,156
2318,163,202
2319,191,125
2320,244,97
2321,228,103
2322,165,205
2323,124,146
2324,109,217
2325,83,106
2326,168,131
2327,61,82
2328,134,165
2329,87,205
2330,200,149
2331,135,143
2332,179,196
2333,108,153
2334,131,208
2335,244,165
2336,72,239
2337,98,134
2338,181,125
2339,114,140
2340,61,44
2341,113,143
2342,205,115
2343,134,66
2344,178,131
2345,127,109
2346,54,119
2347,231,146
2348,90,143
2349,147,177
2350,106,57
2351,246,119
2352,69,183
2353,105,171
2354,75,159
2355,59,214
2356,75,128
2357,119,224
2358,67,143
2359,106,94
2360,109,180
2361,247,171
2362,171,143
2363,213,100
2364,95,134
2365,170,85
2366,249,137
2367,166,183
2368,111,214
2369,166,171
2370,178,106
2371,48,51
2372,165,131
2373,178,156
2374,161,174
2375,223,137
2376,158,193
2377,231,115
2378,62,97
2379,96,119
2380,152,149
2381,126,137
2382,165,211
2383,221,97
2384,66,171
2385,217,168
2386,134,153
2387,72,72
2388,98,103
2389,140,220
2390,213,106
2391,129,57
2392,236,187
2393,111,220
2394,87,217
2395,129,119
2396,220,168
2397,228,202
2398,221,140
2399,218,103
2400,187,162
2401,126,51
2402,108,134
2403,170,165
2404,121,78
2405,247,196
2406,67,230
2407,236,131
2408,236,168
2409,186,103
2410,124,115
2411,145,174
2412,119,51
2413,239,199
2414,147,153
2415,56,72
2416,220,193
2417,87,125
2418,122,82
2419,160,128
2420,137,97
2421,173,134
2422,148,162
2423,191,199
2424,139,168
2425,105,208
2426,101,171
2427,62,60
2428,234,128
2429,122,199
2430,186,91
2431,90,75
2432,106,224
2433,100,69
2434,69,91
2435,103,199
2436,157,122
2437,83,174
2438,207,106
2439,215,190
2440,90,88
2441,98,78
2442,217,94
2443,122,137
2444,87,63
2445,54,224
2446,74,199
2447,74,112
2448,83,205
2449,108,54
2450,158,82
2451,122,180
2452,157,196
2453,200,143
2454,197,180
2455,72,109
2456,108,146
2457,95,171
2458,82,227
2459,197,168
2460,147,66
2461,105,159
2462,77,193
2463,178,88
2464,119,57
2465,246,162
2466,194,82
2467,70,82
2468,82,233
2469,208,196
2470,218,134
2471,51,224
2472,122,131
2473,87,100
2474,233,82
2475,181,187
2476,140,128
2477,66,140
2478,48,57
2479,51,75
2480,241,171
2481,132,125
2482,142,187
2483,178,174
2484,126,156
2485,101,214
2486,244,153
2487,194,211
2488,200,106
2489,148,149
2490,98,140
2491,135,187
2492,155,162
2493,144,183
2494,134,54
2495,124,190
2496,90,205
2497,79,91
2498,90,156
2499,129,100
2500,131,146
2501,150,140
2502,106,112
2503,100,112
2504,126,131
2505,137,128
2506,98,177
2507,249,143
2508,139,174
2509,212,109
2510,119,230
2511,226,193
2512,64,230
2513,82,214
2514,230,199
2515,178,69
2516,210,199
2517,111,196
2518,247,109
2519,96,69
2520,95,128
2521,119,180
2522,101,202
2523,69,115
2524,174,69
2525,223,187
2526,118,183
2527,114,177
2528,53,190
2529,208,72
2530,83,112
2531,236,149
2532,218,208
2533,184,119
2534,199,97
2535,74,149
2536,174,100
2537,59,115
2538,205,196
2539,161,199
2540,189,103
2541,212,122
2542,66,220
2543,85,140
2544,199,171
2545,132,94
2546,129,156
2547,200,187
2548,106,217
2549,75,103
2550,85,72
2551,202,208
2552,54,230
2553,187,137
2554,181,106
2555,220,143
2556,168,168
2557,49,109
2558,153,122
2559,135,94
2560,126,162
2561,121,190
2562,137,159
2563,59,134
2564,181,75
2565,221,208
2566,61,174
2567,64,205
2568,204,205
2569,199,115
2570,131,72
2571,80,94
2572,205,103
2573,171,193
2574,96,94
2575,183,128
2576,140,190
2577,152,112
2578,64,199
2579,77,69
2580,113,193
2581,121,208
2582,129,125
2583,64,51
2584,83,217
2585,199,153
2586,98,128
2587,101,227
2588,210,75
2589,231,159
2590,127,103
2591,74,69
2592,114,66
2593,106,69
2594,140,159
2595,101,60
2596,238,159
2597,153,190
2598,72,66
2599,118,202
2600,208,128
2601,54,149
2602,75,115
2603,62,227
2604,96,199
2605,88,190
2606,103,224
2607,53,97
2608,202,115
2609,54,75
2610,53,85
2611,205,78
2612,56,171
2613,171,174
2614,127,60
2615,70,193
2616,129,187
2617,139,217
2618,186,72
2619,122,75
2620,82,97
2621,140,134
2622,62,109
2623,56,202
2624,69,177
2625,204,211
2626,77,94
2627,225,85
2628,189,183
2629,142,82
2630,131,85
2631,92,97
2632,134,115
2633,137,103
2634,137,115
2635,213,131
2636,114,208
2637,54,193
2638,192,66
2639,176,97
2640,59,171
2641,116,180
2642,199,122
2643,70,180
2644,163,109
2645,135,156
2646,183,171
2647,95,153
2648,147,109
2649,233,112
2650,226,211
2651,137,60
2652,234,171
2653,118,78
2654,140,78
2655,148,100
2656,51,156
2657,82,220
2658,170,214
2659,157,190
2660,90,168
2661,114,183
2662,69,140
2663,126,82
2664,134,134
2665,93,156
2666,80,125
2667,74,100
2668,218,177
2669,218,109
2670,228,183
2671,210,149
2672,142,199
2673,197,193
2674,122,162
2675,122,174
2676,171,149
2677,121,103
2678,75,91
2679,139,143
2680,192,97
2681,88,165
2682,122,106
2683,72,214
2684,116,75
2685,144,122
2686,56,60
2687,215,97
2688,160,153
2689,54,242
2690,249,193
2691,161,100
2692,109,193
2693,213,199
2694,49,78
2695,69,72
2696,160,91
2697,111,97
2698,98,85
2699,121,146
2700,101,183
2701,244,196
2702,82,72
2703,144,202
2704,90,57
2705,62,233
2706,90,180
2707,67,242
2708,204,112
2709,221,171
2710,191,211
2711,108,128
2712,171,211
2713,129,199
2714,101,97
2715,152,217
2716,129,193
2717,171,100
2718,157,128
2719,228,78
2720,231,165
2721,135,100
2722,145,193
2723,66,202
2724,100,236
2725,140,85
2726,233,125
2727,217,100
2728,244,177
2729,134,109
2730,121,97
2731,241,103
2732,155,88
2733,98,109
2734,165,75
2735,230,94
2736,173,140
2737,228,91
2738,230,205
2739,72,183
2740,87,106
2741,230,211
2742,239,162
2743,74,106
2744,226,100
2745,101,220
2746,166,72
2747,129,82
2748,95,103
2749,54,44
2750,163,177
2751,179,109
2752,204,168
2753,174,149
2754,147,159
2755,202,91
2756,249,187
2757,199,208
2758,129,162
2759,69,66
2760,205,165
2761,187,94
2762,179,214
2763,157,177
2764,118,196
2765,179,146
2766,109,131
2767,238,146
2768,77,149
2769,166,128
2770,95,85
2771,75,97
2772,92,122
2773,197,156
2774,192,177
2775,144,97
2776,116,94
2777,204,143
2778,95,183
2779,67,180
2780,92,227
2781,132,119
2782,103,180
2783,236,180
2784,165,149
2785,173,159
2786,223,199
2787,93,51
2788,74,236
2789,103,143
2790,183,208
2791,53,146
2792,49,85
2793,142,63
2794,53,220
2795,204,180
2796,90,100
2797,161,205
2798,145,94
2799,218,78
2800,173,214
2801,163,91
2802,109,57
2803,184,82
2804,88,97
2805,171,106
2806,80,143
2807,163,103
2808,49,227
2809,51,211
2810,213,156
2811,64,156
2812,199,183
2813,220,100
2814,158,187
2815,67,125
2816,186,128
2817,80,180
2818,168,88
2819,134,214
2820,83,119
2821,105,177
2822,74,88
2823,108,72
2824,178,168
2825,168,149
2826,233,168
2827,80,137
2828,213,180
2829,131,165
2830,118,171
2831,59,165
2832,61,88
2833,83,180
2834,215,177
2835,152,88
2836,90,236
2837,92,146
2838,113,75
2839,150,153
2840,204,94
2841,202,140
2842,131,109
2843,220,205
2844,108,60
2845,147,72
2846,195,202
2847,98,48
2848,67,131
2849,184,156
2850,194,193
2851,173,171
2852,226,143
2853,225,165
2854,80,44
2855,51,143
2856,127,66
2857,230,174
2858,113,205
2859,103,69
2860,197,149
2861,179,177
2862,195,109
2863,238,91
2864,225,171
2865,234,109
2866,178,162
2867,243,112
2868,51,82
2869,204,193
2870,171,131
2871,80,51
2872,247,159
2873,247,122
2874,241,115
2875,53,109
2876,202,128
2877,101,128
2878,173,103
2879,100,162
2880,51,236
2881,116,51
2882,191,69
2883,90,82
2884,194,143
2885,218,128
2886,204,137
2887,199,103
2888,158,125
2889,150,103
2890,231,190
2891,217,143
2892,153,103
2893,152,205
2894,148,69
2895,75,233
2896,202,109
2897,228,159
2898,231,109
2899,238,183
2900,178,112
2901,101,208
2902,53,239
2903,61,63
2904,51,57
2905,176,208
2906,124,208
2907,220,149
2908,49,134
2909,244,128
2910,53,227
2911,58,174
2912,207,112
2913,145,217
2914,144,208
2915,119,106
2916,79,140
2917,197,119
2918,153,146
2919,69,196
2920,131,60
2921,51,125
2922,191,131
2923,105,134
2924,148,174
2925,244,183
2926,137,183
2927,56,177
2928,127,220
2929,135,149
2930,109,143
2931,179,97
2932,225,153
2933,113,174
2934,62,91
2935,126,217
2936,82,134
2937,217,88
2938,131,91
2939,124,91
2940,228,97
2941,210,187
2942,56,153
2943,124,202
2944,109,100
2945,114,153
2946,98,122
2947,98,54
2948,189,190
2949,140,97
2950,189,196
2951,64,57
2952,79,134
2953,118,122
2954,72,134
2955,69,134
2956,163,78
2957,75,214
2958,189,128
2959,181,112
2960,105,214
2961,174,94
2962,74,137
2963,127,171
2964,48,137
2965,158,162
2966,184,69
2967,165,143
2968,236,106
2969,98,196
2970,145,180
2971,249,125
2972,213,174
2973,75,54
2974,176,165
2975,64,143
2976,118,146
2977,95,190
2978,108,159
2979,61,69
2980,152,100
2981,243,131
2982,109,88
2983,166,214
2984,113,137
2985,207,211
2986,77,168
2987,166,134
2988,189,165
2989,85,220
2990,197,143
2991,142,180
2992,160,208
2993,157,202
2994,109,69
2995,150,122
2996,85,196
2997,150,196
2998,208,78
2999,100,125
3000,153,66
3001,217,75
3002,72,85
3003,59,66
3004,173,196
3005,75,183
3006,161,119
3007,114,227
3008,109,94
3009,170,159
3010,183,72
3011,134,208
3012,215,171
3013,137,140
3014,142,125
3015,62,177
3016,166,91
3017,61,156
3018,105,85
3019,119,174
3020,132,162
3021,205,202
3022,176,190
3023,62,134
3024,126,63
3025,87,75
3026,218,146
3027,231,171
3028,187,149
3029,144,214
3030,83,224
3031,61,131
3032,205,153
3033,163,165
3034,103,230
3035,67,236
3036,54,131
3037,51,69
3038,90,119
3039,69,85
3040,56,190
3041,228,85
3042,163,159
3043,132,75
3044,225,78
3045,66,115
3046,54,211
3047,191,187
3048,137,122
3049,225,196
3050,183,109
3051,96,112
3052,171,94
3053,194,137
3054,207,205
3055,72,97
3056,92,109
3057,67,193
3058,161,69
3059,221,214
3060,145,187
3061,200,168
3062,72,115
3063,247,165
3064,184,94
3065,139,205
3066,234,140
3067,246,168
3068,122,205
3069,231,183
3070,101,78
3071,77,100
3072,183,140
3073,56,85
3074,114,115
3075,142,156
3076,113,106
3077,241,146
3078,176,78
3079,134,60
3080,54,199
3081,230,156
3082,62,85
3083,197,100
3084,79,78
3085,132,63
3086,49,115
3087,66,78
3088,85,146
3089,85,233
3090,207,137
3091,114,97
3092,83,187
3093,189,202
3094,153,97
3095,166,196
3096,127,78
3097,221,196
3098,199,85
3099,101,66
3100,210,131
3101,88,109
3102,82,78
3103,137,190
3104,194,106
3105,231,202
3106,170,153
3107,69,109
3108,170,109
3109,93,137
3110,131,140
3111,147,165
3112,116,193
3113,173,153
3114,79,239
3115,183,146
3116,77,44
3117,88,66
3118,88,239
3119,202,72
3120,67,100
3121,195,122
3122,249,149
3123,105,183
3124,195,196
3125,85,109
3126,191,149
3127,161,193
3128,163,122
3129,147,85
3130,184,162
3131,72,165
3132,70,88
3133,56,146
3134,140,72
3135,145,131
3136,100,88
3137,176,122
3138,75,85
3139,157,146
3140,239,174
3141,165,112
3142,121,66
3143,183,122
3144,131,122
3145,87,224
3146,155,174
3147,126,211
3148,181,149
3149,197,174
3150,69,128
3151,105,227
3152,54,88
3153,49,54
3154,197,75
3155,118,153
3156,118,159
3157,223,125
3158,217,193
3159,62,146
3160,207,69
3161,147,146
3162,114,171
3163,230,131
3164,184,143
3165,122,69
3166,183,159
3167,67,112
3168,111,233
3169,153,165
3170,114,78
3171,116,82
3172,139,193
3173,58,180
3174,119,187
3175,233,131
3176,205,66
3177,53,214
3178,82,60
3179,160,115
3180,103,174
3181,233,193
3182,145,211
3183,239,149
3184,90,94
3185,213,75
3186,189,109
3187,80,217
3188,95,72
3189,118,190
3190,114,72
3191,239,94
3192,132,211
3193,66,227
3194,56,196
3195,179,165
3196,155,156
3197,70,106
3198,173,128
3199,215,91
3200,62,66
3201,98,60
3202,207,156
3203,109,149
3204,221,128
3205,95,165
3206,171,69
3207,100,75
3208,56,97
3209,212,78
3210,77,63
3211,186,190
3212,124,103
3213,62,196
3214,166,109
3215,59,153
3216,200,125
3217,204,149
3218,95,140
3219,173,202
3220,170,78
3221,98,159
3222,207,131
3223,109,137
3224,212,146
3225,184,174
3226,105,140
3227,231,140
3228,234,122
3229,236,125
3230,230,88
3231,119,94
3232,98,220
3233,189,78
3234,98,153
3235,96,88
3236,135,137
3237,139,69
3238,100,131
3239,228,140
3240,82,171
3241,98,115
3242,72,196
3243,170,196
3244,77,217
3245,116,168
3246,74,82
3247,109,162
3248,217,211
3249,135,63
3250,135,106
3251,75,72
3252,82,159
3253,90,131
3254,213,162
3255,183,177
3256,127,153
3257,132,57
3258,77,57
3259,239,112
3260,226,205
3261,103,75
3262,147,214
3263,157,91
3264,220,162
3265,166,97
3266,233,106
3267,121,153
3268,246,125
3269,80,168
3270,95,146
3271,174,88
3272,132,112
3273,51,168
3274,137,72
3275,189,177
3276,64,137
3277,223,217
3278,163,190
3279,62,239
3280,140,60
3281,88,159
3282,197,199
3283,140,177
3284,139,162
3285,111,72
3286,147,78
3287,92,239
3288,168,100
3289,111,183
3290,92,190
3291,87,143
3292,109,230
